Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDR60,1380.3894194496258,OUT049
FDC50,-336.75326885909936,OUT019
FDV24,2435.08487206611,OUT013
DRF48,1067.1191960739206,OUT010
FDQ47,708.8190875734173,OUT046
DRN36,1687.464522175469,OUT049
NCY06,2181.9328158016992,OUT035
FDE52,1681.3051291516952,OUT035
NCB54,1954.6302031297994,OUT045
NCF31,2538.8815122983924,OUT035
FDJ08,4384.886360715689,OUT027
NCC07,1818.1617545081313,OUT017
NCD19,2367.9013531871506,OUT027
FDL46,2031.264011579883,OUT049
FDM20,3754.5871747551255,OUT045
NCI06,934.9087926950695,OUT010
DRM11,4119.751590424416,OUT035
NCH07,2206.85328230091,OUT018
FDS23,2093.6722098804876,OUT013
FDO49,673.4233628261854,OUT018
FDS35,1218.2050300131011,OUT049
DRK39,1301.1925412424405,OUT045
DRI39,1094.774257424139,OUT049
FDV04,2618.195593179459,OUT017
NCN14,2973.249220181222,OUT035
FDH08,3634.6882940658948,OUT013
FDS20,2871.009801557751,OUT046
FDV40,1397.6357572877146,OUT049
FDZ48,-83.23363502584778,OUT010
FDS24,2926.6916343464964,OUT027
FDK44,2832.4778972854306,OUT049
FDS48,2341.1318390167016,OUT045
FDK26,1106.556994532939,OUT010
FDD23,2938.2098340573466,OUT045
NCH54,2623.302497969451,OUT017
NCP14,-190.9889602301514,OUT010
FDM60,-1084.9297240695792,OUT010
FDV24,2491.488689203661,OUT017
FDH08,3298.8672941309815,OUT018
FDS12,3445.7553211336176,OUT027
FDR39,4258.942331135905,OUT027
FDP12,2172.80752646141,OUT027
DRF60,5067.958302474114,OUT027
FDC09,1878.6795213848332,OUT035
FDF50,2821.789639478192,OUT018
FDG28,3961.947060684626,OUT035
NCE19,1046.4131359423186,OUT017
NCM53,-135.5788803122009,OUT010
NCN18,1870.11497436166,OUT049
FDF32,3254.732067620209,OUT035
FDF11,3799.084386152333,OUT013
DRI59,3582.4289232449582,OUT049
NCG54,2781.929470233452,OUT035
FDM44,1669.2284654574378,OUT046
FDT57,3410.0128432091374,OUT018
FDV24,2384.734050874436,OUT046
FDI50,1726.8709927610726,OUT019
FDS09,1098.2127418138366,OUT035
NCC31,3859.390930232231,OUT027
FDQ07,1569.6398618431122,OUT019
FDC22,3123.3628758635623,OUT017
FDZ56,2678.0226116059807,OUT046
FDZ40,-893.7944104773742,OUT019
FDS46,3386.889566473308,OUT027
DRD24,2168.593291364716,OUT045
FDV45,3071.349662822813,OUT017
FDL26,2407.0844885322585,OUT045
FDA56,1735.2012715279152,OUT018
FDN27,1917.1441586346382,OUT046
FDM20,3901.457873450075,OUT049
FDO16,1502.6032391696103,OUT017
FDL03,3254.981630926166,OUT035
FDE58,1895.7395993240227,OUT046
FDI02,3276.015483481791,OUT027
NCC55,-1157.7429490046802,OUT019
FDR03,3002.5611095375866,OUT018
FDB14,1665.5606526376173,OUT017
FDR45,3777.55904775327,OUT013
NCN07,2169.522560941375,OUT017
FDM51,-129.86438506020568,OUT019
FDT52,5259.425448073976,OUT027
FDL26,2441.82976345634,OUT046
NCZ42,3681.929950801529,OUT046
DRI47,450.2207807554083,OUT019
FDW40,2319.132142306274,OUT013
FDN34,2712.1086549750803,OUT046
FDS01,2960.473177188237,OUT035
NCG55,1800.6477593510697,OUT045
FDC11,1579.538883532521,OUT035
FDX35,3284.9494037479503,OUT018
NCB06,2499.786044146484,OUT046
FDR09,2140.1176588524077,OUT019
FDC53,1714.1518082550347,OUT017
FDY45,3992.904631012862,OUT013
FDA22,769.0068981283334,OUT010
FDE02,1699.3513084084618,OUT035
FDW21,1649.7960787386937,OUT045
FDV34,1302.9315282341386,OUT046
FDS59,1928.7975262575526,OUT049
NCW17,2142.088875299062,OUT017
NCK54,1874.2534622091819,OUT046
FDG17,1967.1411941581773,OUT019
FDG35,2885.530913155604,OUT017
FDD08,-1142.6223041847286,OUT010
NCO07,3376.165061029067,OUT017
FDJ10,398.43325254706633,OUT010
FDW36,1806.295979681398,OUT017
FDW21,-151.7042049463115,OUT010
FDY19,2019.7768397853424,OUT017
DRE03,884.5107095278461,OUT013
NCC55,801.1805791933591,OUT049
FDH52,-724.6472668758018,OUT010
FDO09,4206.462536475566,OUT017
FDU43,3691.068623718693,OUT045
FDX09,875.1743680664267,OUT010
FDH40,-440.0853430881628,OUT019
FDW58,1828.5504655395807,OUT017
FDC47,3614.177377465372,OUT017
NCR41,1688.503581256368,OUT035
DRG49,3903.669011104569,OUT035
FDC52,3898.6819500627957,OUT027
FDY13,1271.967416449442,OUT046
FDY35,906.6280205436462,OUT013
FDI35,2962.3521542885974,OUT017
NCU18,2333.981860481206,OUT049
FDY33,2276.57273983719,OUT018
FDC15,3889.355291376435,OUT027
FDU01,3085.520091349465,OUT049
NCU42,2651.615542477148,OUT046
NCV29,2511.2321675435196,OUT018
NCY30,2955.3156544194844,OUT017
FDQ46,1914.2281395646835,OUT049
FDG58,3898.737966337943,OUT027
FDK33,3438.3389892946016,OUT017
NCD07,1786.0464217582173,OUT045
NCX29,3689.104434902535,OUT027
NCT42,2376.705933908204,OUT013
DRN59,960.8674192443199,OUT035
FDI44,1466.349780826254,OUT035
FDA45,2881.151410306002,OUT049
FDP31,1088.1800422550002,OUT045
FDY01,1873.3891015333918,OUT046
FDT09,1920.5861514800945,OUT018
DRH03,2975.6512293796554,OUT027
FDA36,2678.2154418934706,OUT018
NCF31,2508.5613549605705,OUT017
FDG14,2549.9190577354407,OUT049
FDG28,5267.695573728084,OUT027
FDU14,3980.6891126914284,OUT049
FDY47,282.6105116247875,OUT019
FDI56,1595.176699365383,OUT049
DRD01,1051.529668262911,OUT013
FDM22,1016.7640441810105,OUT046
FDH33,808.4740974331675,OUT013
DRZ24,1922.5739550448884,OUT013
NCQ38,1702.2432669254422,OUT046
FDO16,2844.489341116181,OUT027
FDU07,3798.820837161869,OUT027
NCB07,3048.3496384248215,OUT013
FDU48,2061.816715872197,OUT045
NCM43,2530.305102598846,OUT045
FDR31,468.8765961535578,OUT010
DRK49,489.94869049611316,OUT018
NCI30,1883.554767466092,OUT010
DRD60,2930.0630935980375,OUT017
NCG19,3591.9597526831635,OUT046
FDH12,1854.3951003310901,OUT035
FDM32,1677.553495239749,OUT035
FDM27,2630.419772281377,OUT035
NCU53,4018.3758705410874,OUT027
NCQ18,1577.3981617645768,OUT046
FDS10,2862.313714758941,OUT013
FDB33,3934.4992630934285,OUT027
FDI12,1500.4609360954125,OUT013
NCW42,3452.563881177594,OUT013
NCC06,1785.2624040605915,OUT018
FDW02,2173.680674771135,OUT017
NCD43,1791.4911471977366,OUT017
FDM57,1163.2809738950045,OUT018
FDA58,3759.903370092339,OUT017
FDK56,2881.3100538218073,OUT046
FDP52,3567.8546718526522,OUT045
FDW20,1747.0304933701832,OUT018
FDS52,1768.750249802202,OUT049
NCT29,1642.9457385696014,OUT018
NCL54,2780.208868346544,OUT013
FDC05,3068.036000875216,OUT045
FDF34,3274.341345530408,OUT035
FDP03,3470.0131084144355,OUT027
FDD32,-431.00490158895235,OUT010
FDZ10,1995.6898740729762,OUT045
FDZ40,1113.206177645121,OUT035
FDD51,529.4080844984919,OUT018
NCY30,947.5957228583123,OUT019
FDP58,3470.5771619668803,OUT017
FDV49,4188.848140896888,OUT017
FDY24,-923.6866145327447,OUT019
NCO55,1813.5679397382396,OUT017
FDR13,2040.779735555764,OUT017
FDS51,1191.1765110526621,OUT017
FDP26,1629.3759163577433,OUT045
NCB54,3475.2251799518353,OUT027
FDF32,3182.9105180910656,OUT017
FDN31,2696.4432958007083,OUT018
DRM48,759.1523616015916,OUT017
FDN20,2781.822195429874,OUT049
DRL01,3623.926057931796,OUT046
FDV56,1909.6938041037918,OUT049
DRH13,3168.7951136655797,OUT027
FDA03,2466.757604528948,OUT017
FDF47,4895.655179285708,OUT027
FDX32,2357.889542543968,OUT046
FDX57,1740.9739314972853,OUT049
NCA30,2876.8357332371706,OUT045
FDO49,978.1608073299494,OUT013
FDL04,-168.88208696257698,OUT019
DRM48,819.1994670851544,OUT035
FDR16,3371.1705603272426,OUT013
NCC19,2711.125139401732,OUT018
NCE42,3576.678271367179,OUT045
FDY24,1095.219873711024,OUT017
FDH19,2875.0228349362974,OUT049
FDJ46,2772.991063496774,OUT013
FDN45,1586.2272558220693,OUT010
FDY08,2387.5281571607684,OUT035
FDZ37,1640.2983603327762,OUT035
NCT30,767.5088138451403,OUT045
DRY23,519.78473190823,OUT018
NCZ30,1680.2803336281704,OUT018
FDC44,1545.7598156166523,OUT018
FDB45,1869.2023653609115,OUT035
FDY04,2664.3810100941696,OUT013
FDM27,2525.584376532656,OUT046
FDZ43,3878.452310585899,OUT017
FDT39,594.9662451596638,OUT019
NCC06,163.7768728637933,OUT019
FDL15,3868.2058067795633,OUT027
FDL57,4117.564520586201,OUT017
FDU08,1629.9150205466517,OUT046
FDK40,4185.932768302395,OUT017
FDQ12,1691.1179440357482,OUT010
FDS48,2513.3610924993645,OUT017
FDP09,3252.6019401004905,OUT045
FDW21,1787.7750152937665,OUT049
FDY25,2996.316997852333,OUT035
DRE13,1514.1098557620985,OUT017
FDV43,-1076.949382431258,OUT019
FDD22,1745.3813282235833,OUT045
FDM46,-379.96773150349674,OUT019
NCO30,1018.6348232955509,OUT010
FDM25,2772.4753913152176,OUT046
NCN41,2060.2738811951854,OUT049
FDU24,1500.0067250044972,OUT045
FDZ50,2915.6017120342754,OUT046
FDP45,3974.55272375312,OUT013
NCM54,1944.945634805956,OUT045
FDW10,891.7900997267576,OUT019
FDP20,2164.5339783558175,OUT017
FDK32,2440.7439405181835,OUT046
FDN52,1584.8669198623088,OUT049
FDM58,1788.329309730516,OUT045
FDZ46,3226.4009707622145,OUT027
NCA18,1604.8517022743063,OUT018
FDD35,1973.4791351394858,OUT046
NCK31,1018.7202213486191,OUT035
FDI40,3098.887389669293,OUT027
FDT50,-238.91174827980723,OUT019
NCT06,2577.268303701148,OUT046
FDT31,3104.731453835201,OUT035
FDT45,1054.6108438151457,OUT049
FDT13,2886.1226188010123,OUT045
FDO50,1445.1982482061537,OUT045
NCU18,345.0089733278994,OUT010
NCR54,3119.0956141867778,OUT049
NCO18,2519.886730723232,OUT018
FDU09,973.1014655749191,OUT045
FDT13,2688.6678637414434,OUT018
FDE09,1831.470456933696,OUT046
NCK53,-222.76699301949327,OUT019
FDG45,3414.985180914098,OUT049
DRH15,933.5948980571515,OUT035
FDO21,1681.9516133290017,OUT019
FDD14,4287.699034436908,OUT027
FDC09,1731.153971956846,OUT046
FDH45,2257.2715951924274,OUT027
FDV32,1113.2518279136477,OUT046
FDG12,2125.095868355069,OUT035
FDS32,2326.84323268249,OUT013
NCL55,3588.4576748403765,OUT018
DRE01,3857.769875859194,OUT035
DRE15,1394.610703136028,OUT049
NCL42,3738.237677391139,OUT045
FDP31,1161.4918031852576,OUT013
FDN33,1304.8046068705225,OUT018
FDZ59,2627.000070268075,OUT046
FDE45,936.1494506170352,OUT010
FDJ07,1966.3722327749622,OUT013
FDQ45,2684.5537486791204,OUT018
FDM33,4827.822556213394,OUT027
FDO15,-527.0801475885779,OUT010
FDM46,1540.9128705955343,OUT013
FDR03,3204.453736315827,OUT045
FDY49,2418.638792133905,OUT018
FDQ60,1886.4277093736107,OUT045
FDW10,2875.5995446971842,OUT049
FDO51,971.5675457150916,OUT049
FDJ40,1553.437855856912,OUT018
FDS20,2598.8073874635325,OUT018
FDU45,1913.9306471469308,OUT013
FDV02,2816.5874628407173,OUT035
FDN09,3755.278973199411,OUT046
NCM55,4323.01026556784,OUT027
FDN23,2075.517509744076,OUT018
FDY31,442.1486570296188,OUT010
FDW03,-80.5344629806633,OUT010
FDD14,2846.1056965261246,OUT046
FDV23,2112.6980939773694,OUT017
DRI03,2688.9707736856094,OUT045
FDN13,1752.7223842807743,OUT035
FDF45,2529.231808610928,OUT027
FDU46,1655.6093938690403,OUT035
FDB57,3614.2255589035326,OUT049
FDV12,1782.5979858378523,OUT049
FDQ58,2450.7715943498483,OUT013
NCA18,1952.782492566328,OUT017
FDH52,1218.5399043248149,OUT049
FDM24,2155.6723729641017,OUT018
NCP43,4251.973233421381,OUT027
NCO18,900.3836854339946,OUT019
FDM32,1628.0299947377134,OUT017
NCL07,805.3686184790632,OUT017
FDK03,3987.5709664951287,OUT013
FDP59,1822.0402664571884,OUT017
FDQ24,3977.0198172609594,OUT049
FDQ16,1528.7033004243813,OUT018
FDU44,2620.6069504131024,OUT013
FDH28,-1124.9293991912832,OUT010
FDV28,-1182.948013589637,OUT019
FDM22,945.5276805269741,OUT045
FDR56,3092.3719538573137,OUT046
FDV39,3197.2482671013236,OUT049
FDU37,-492.3880570750846,OUT019
FDQ11,2133.65333405156,OUT010
FDX02,3414.7278183186263,OUT045
NCS42,1237.2696899755297,OUT018
FDY57,3015.185607024121,OUT027
FDB21,3822.948937146915,OUT049
FDE28,3687.681497451661,OUT017
FDQ55,1996.2622684986109,OUT017
FDA48,3548.135757000285,OUT049
FDZ19,2673.891848819965,OUT045
NCC43,3800.558391458834,OUT045
NCV18,1328.6143959898413,OUT046
NCA42,2232.9223912109624,OUT018
FDY45,3966.6589848619283,OUT046
NCC30,2731.5459147321517,OUT045
FDM57,1500.6655735551358,OUT013
FDL09,765.1105505610308,OUT010
FDB09,3438.73317726213,OUT027
FDT44,2055.3947619961773,OUT035
NCT06,3999.423353548772,OUT027
FDX26,2975.2715193426725,OUT049
FDK32,2511.818831207552,OUT013
DRA12,2256.200616422954,OUT046
FDO46,1130.3538778605312,OUT010
FDE52,1532.2700077180407,OUT013
NCH42,3487.732049477485,OUT045
FDV08,937.2007841555716,OUT035
FDB47,3014.867807919567,OUT018
FDC28,-75.68020126528484,OUT010
FDD22,1831.9846703030353,OUT046
FDS07,3284.2825257607283,OUT027
DRI13,3302.6235668260583,OUT045
FDG32,3169.4803472721123,OUT018
FDU14,3979.85151724792,OUT017
FDD28,-828.0216900416551,OUT019
NCP41,1871.0546344370873,OUT017
FDS08,2858.765256215485,OUT049
FDX47,2481.552882261577,OUT045
FDC53,-189.17849163129978,OUT019
FDQ19,3930.63823507276,OUT035
FDL14,2443.6125550845654,OUT045
FDM33,1561.0454966559437,OUT019
FDA51,1788.569030105368,OUT045
FDZ27,630.3850753233712,OUT018
FDT04,757.9403679483434,OUT046
DRC13,2137.0623795145675,OUT049
FDR16,4794.909276620538,OUT027
FDQ03,5123.1002236426475,OUT027
FDE38,2794.887499567808,OUT035
DRH23,2377.724594822964,OUT027
FDT11,1133.4136394783527,OUT019
FDD09,2979.487191255588,OUT035
FDR40,1370.50671710653,OUT045
FDX07,3034.581287576084,OUT017
FDR07,1740.2096421257756,OUT035
FDA51,1965.5716739257123,OUT017
FDT59,1731.366522591542,OUT019
FDF20,3161.639618254975,OUT017
FDR13,1851.7855427739394,OUT045
FDY26,3430.9210286656376,OUT049
FDW04,2227.42225797385,OUT017
FDK52,3620.9615051848277,OUT017
FDN60,2584.981910323668,OUT049
FDM09,856.0842014983947,OUT019
FDP46,1564.7999382066575,OUT049
FDB50,-575.7288324802432,OUT019
NCQ29,4058.014367924398,OUT049
FDP16,5230.402242982978,OUT027
FDX33,2308.562480289157,OUT018
FDP07,1187.3285986755127,OUT010
FDN22,3898.3845737284505,OUT046
FDF39,4195.397771544109,OUT049
FDS21,1216.7361449797168,OUT017
NCM42,1766.2813767495054,OUT013
FDK50,734.7624397881688,OUT019
DRF13,3748.7438629163344,OUT027
FDH35,2328.2615073125444,OUT018
FDP60,1374.6584273103922,OUT018
DRJ49,3503.602852076791,OUT027
NCT42,482.05065346197296,OUT019
FDE38,2753.578974902722,OUT049
FDI04,3245.674040806875,OUT049
NCH54,2407.692211247071,OUT045
FDT56,1164.3609938930913,OUT049
DRD15,3316.0064396878715,OUT018
FDV58,3057.0880274353262,OUT013
FDP21,3086.7601293046705,OUT049
FDH05,3680.345419695121,OUT013
FDR10,3996.925438733987,OUT027
NCP06,2293.6176681721736,OUT045
FDF33,1853.6616069416161,OUT049
DRK37,2971.2143679185156,OUT013
DRH49,1337.2704958660663,OUT045
FDT58,2672.9837444822438,OUT013
FDD41,1475.0307936175427,OUT018
FDP40,1579.0521773208357,OUT018
FDM51,3144.2263666784206,OUT027
FDO45,-383.76870487205673,OUT010
FDW33,-155.8055475075115,OUT010
FDY24,923.411138184525,OUT045
FDB10,1800.5333533287812,OUT010
FDM40,2376.3931610269856,OUT035
NCI06,2917.015616780278,OUT017
FDW12,475.9373685375482,OUT019
FDX48,3930.0599598273357,OUT027
NCW05,3121.706865103502,OUT027
FDX27,1699.8620283430278,OUT017
DRM37,3004.1099629637506,OUT045
FDA38,3688.381016603639,OUT045
FDR36,773.3405737388451,OUT046
FDZ45,3102.118697974635,OUT046
FDG05,2643.278028935677,OUT017
FDK28,4027.263342161124,OUT013
FDV47,1374.9059342040855,OUT045
FDN21,2476.1662369149353,OUT045
FDP20,3478.3691611722493,OUT027
FDI35,2800.033003306813,OUT045
DRY23,842.4040311553186,OUT013
FDA56,2096.484553956234,OUT017
FDB09,2026.8991058748468,OUT013
NCO26,3291.1976061816126,OUT027
FDQ49,2265.4402699870006,OUT018
FDI52,3390.221562110026,OUT027
FDZ44,3333.8649737117657,OUT027
FDZ09,2321.672573468615,OUT018
FDY03,1978.8221670481628,OUT049
NCG42,2166.124336867761,OUT017
DRI13,4805.385216142223,OUT027
FDQ32,2106.551892116175,OUT013
FDW16,1700.6305123559812,OUT035
FDU27,865.1136961917861,OUT046
FDR28,754.3570267608061,OUT010
FDQ49,680.2975891662136,OUT010
FDS37,1886.416588099269,OUT046
FDW26,3190.779667490698,OUT018
FDX12,3521.284980112132,OUT018
NCP06,2411.265464051387,OUT013
FDW45,448.3931946243156,OUT010
NCN30,1650.6145208204855,OUT049
FDN24,1038.1272427873141,OUT049
NCL41,2050.3000447661575,OUT027
FDR02,-60.06679971086692,OUT019
FDD09,983.9969151123232,OUT010
FDS33,-395.49944398029487,OUT010
FDU22,1864.1084758253535,OUT045
FDI53,2624.8326120258957,OUT013
DRH01,2835.471200825261,OUT049
FDX32,2347.5095926347453,OUT013
NCP30,467.83134402353164,OUT018
FDB60,3012.3000911016525,OUT045
FDB14,1679.809353485603,OUT049
NCP02,1140.0351606487618,OUT035
FDJ10,2362.179552673074,OUT017
FDG34,1842.8605304068005,OUT046
NCB18,1542.9008818592506,OUT017
FDM16,1413.0860686161122,OUT049
FDW25,1149.59764989919,OUT018
FDB35,-324.2779496964428,OUT010
DRN11,2266.670078040208,OUT013
FDF41,1939.343528319121,OUT019
FDH16,1409.9091594363335,OUT045
NCQ50,3025.663352869746,OUT018
DRH23,688.9724873231955,OUT018
DRJ37,2424.8061856595805,OUT013
DRJ24,4285.391678913964,OUT027
FDY16,3055.5886885860555,OUT035
FDQ27,1703.364085072002,OUT045
FDZ33,2289.06796336147,OUT045
FDF29,2099.562137633995,OUT045
FDA08,2726.1761750634255,OUT049
FDG31,1130.270754013371,OUT046
FDE34,1013.6542432157149,OUT019
NCR30,2650.2268245204737,OUT027
FDV33,4178.889002290262,OUT035
DRZ24,1651.1769479284667,OUT018
NCL54,2840.361112986603,OUT035
FDR12,2875.708046693859,OUT049
NCC54,3702.999326047319,OUT046
DRN59,857.0642201649463,OUT013
FDX50,-73.43613229872176,OUT019
FDV31,4217.65660930479,OUT027
NCA29,4127.583560216101,OUT027
FDW60,2937.007019577835,OUT049
FDX08,2977.408411079661,OUT017
DRD49,3646.387977013397,OUT013
FDD33,3570.715920637104,OUT046
FDW35,839.8067828209756,OUT013
FDJ36,1809.8273146793508,OUT017
FDV51,2779.723236669587,OUT035
FDW36,1736.496455966156,OUT046
FDH35,2607.8774859528544,OUT046
NCS30,3487.9784202162396,OUT027
FDN49,853.16447571665,OUT017
FDL08,3545.2201336679204,OUT018
FDI09,3778.6546882843636,OUT013
FDP19,1783.2914287436606,OUT018
FDU21,-1192.6408851042384,OUT010
NCP41,1680.5661753427185,OUT045
FDY10,1872.7634749751974,OUT013
FDP12,479.93226284870025,OUT018
NCN26,1965.1239899391335,OUT049
FDK44,2767.762611512499,OUT013
FDC28,1883.5034623665003,OUT049
FDJ41,5497.411426461128,OUT027
NCT29,2105.643085979713,OUT035
NCH42,1662.2872739242775,OUT019
FDU60,2415.707988595524,OUT018
FDS02,2978.349096625734,OUT045
FDC51,2036.2396813912155,OUT046
FDU03,2937.9704693321087,OUT013
FDX39,3282.1326276663167,OUT045
NCY05,-1197.7942486167065,OUT010
NCL06,5406.523482379522,OUT027
FDD32,1538.0610368255698,OUT035
NCN41,1894.1455036049856,OUT045
NCX53,2347.8025205989793,OUT049
FDU57,542.4670898801293,OUT019
FDQ23,1708.8482050666742,OUT046
FDQ52,3774.7454328304275,OUT045
FDC14,742.6364211387211,OUT045
FDY09,2936.0325276836047,OUT035
FDQ28,2459.9617018201398,OUT045
FDV25,3435.8465433614224,OUT046
FDJ07,2039.8680744241829,OUT035
DRB25,1810.4340040949212,OUT049
FDK52,1628.4933988734974,OUT019
FDY52,2537.7475673984673,OUT027
FDB28,3078.5905661444217,OUT046
FDT36,826.2477612499412,OUT035
FDV25,3557.5070521326834,OUT017
NCN07,3499.615762567426,OUT027
FDC57,3170.584132640606,OUT017
FDQ03,3440.5095590249075,OUT018
FDU23,2750.688202009059,OUT017
NCX41,3439.8596842731713,OUT035
NCD06,957.5081410033833,OUT035
FDW08,1657.3425747881888,OUT045
NCU29,2392.5427511237103,OUT017
NCE06,2544.9436387331384,OUT013
FDV52,45.127775792660145,OUT010
FDB02,2929.1590619040553,OUT017
NCR18,720.1085062852954,OUT045
FDK16,1649.3506962349002,OUT049
NCQ29,2067.0969067652213,OUT010
FDZ01,-103.73734960846741,OUT019
FDW27,2645.0952442796133,OUT035
FDD17,3429.1155635345094,OUT018
FDW39,2862.342846269102,OUT013
DRH59,1153.0858332928365,OUT045
FDS52,1721.7294792603097,OUT013
FDU40,4488.854496054204,OUT027
NCF54,2747.6340241870507,OUT013
FDH46,1669.5505473546066,OUT045
NCP14,1756.662881060044,OUT049
FDH50,3027.5958548782432,OUT049
DRF15,549.1437703701204,OUT010
FDV27,2928.8133629578833,OUT027
NCJ06,2026.076171511959,OUT049
FDN02,2938.8391841439643,OUT018
FDQ51,1000.7274342922487,OUT049
FDQ07,3596.448742007178,OUT017
FDS45,1871.7102544561437,OUT049
NCJ06,1876.2435847554866,OUT045
FDD36,2053.9661382209415,OUT035
FDY25,2814.0686190004208,OUT045
FDU52,2452.165029915271,OUT046
DRK47,3600.6058859865284,OUT017
NCL30,2141.479558500162,OUT017
FDN22,4056.2847398606827,OUT035
